id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
4431979,23008730,Jessica,Leichhardt,-33.86879948,151.1764971,Private room,80,1,1,21/11/14,0.03,1,0,1,100
13046018,69358284,Judith,Leichhardt,-33.88103547,151.1739597,Entire home/apt,145,14,1,29/11/16,0.24,1,61,3,100
5471237,4371019,Chris,Leichhardt,-33.8738478,151.1737557,Private room,75,1,5,7/4/15,0.2,1,0,1,92
11084973,24647420,Julie,Leichhardt,-33.87009539,151.1708161,Entire home/apt,121,2,54,21/3/17,3.95,2,80,1,95
5774064,10718608,Peter,Leichhardt,-33.85263211,151.1802074,Entire home/apt,295,1,69,21/3/17,3.67,2,314,5,95
10322672,10282702,Tatiana,Leichhardt,-33.87587961,151.1550061,Private room,75,1,14,17/9/16,0.96,6,0,1,94
1060458,5839742,Brigit,Leichhardt,-33.86297195,151.1726551,Entire home/apt,170,3,46,16/3/17,0.96,1,318,1,97
3548424,17862270,Karen,Leichhardt,-33.88477214,151.1545423,Entire home/apt,190,3,5,5/1/16,0.18,1,0,4,72
334817,891380,Miss V,Leichhardt,-33.85826013,151.186181,Entire home/apt,311,4,33,9/2/17,0.66,1,245,4,95
9996241,51352486,Danika,Leichhardt,-33.87778981,151.1654407,Entire home/apt,350,7,0,,,1,0,4,
1584570,4378091,Toni,Leichhardt,-33.8723949,151.1652157,Entire home/apt,535,3,0,,,2,109,3,
3742718,19140247,Susie,Leichhardt,-33.86302238,151.1716518,Private room,90,1,0,,,1,0,1,
16069675,31238287,Deb,Leichhardt,-33.859285,151.1852578,Entire home/apt,350,2,8,29/3/17,2.12,3,120,3,98
17049088,13648371,Erin,Leichhardt,-33.86463355,151.1728721,Entire home/apt,400,2,0,,,1,76,4,
2172427,11083190,Kate,Leichhardt,-33.88198606,151.1701095,Private room,35,7,3,30/9/16,0.08,1,0,1,100
274251,1433530,Gill,Leichhardt,-33.86738788,151.1746974,Entire home/apt,901,2,2,5/10/15,0.03,1,359,7,90
11677523,58410717,Dean,Leichhardt,-33.85746507,151.1778521,Private room,50,1,0,,,1,0,1,
13851963,30799735,Renee,Leichhardt,-33.87010132,151.1592045,Entire home/apt,250,2,2,31/12/16,0.26,1,53,3,100
4002622,2992859,Alexa,Leichhardt,-33.86033025,151.1745161,Entire home/apt,157,2,12,30/12/16,0.43,1,0,1,97
6036714,6632410,Sally,Leichhardt,-33.85496429,151.1853034,Entire home/apt,315,3,3,5/1/16,0.14,1,0,3,87
10299148,42440269,Wila,Leichhardt,-33.8866015,151.1585747,Entire home/apt,100,1,9,3/2/17,0.6,2,0,1,87
15151032,16026854,Kirstie,Leichhardt,-33.85722288,151.1719933,Entire home/apt,400,5,2,26/11/16,0.41,50,336,3,100
17126712,48014315,Andrei,Leichhardt,-33.86246327,151.1693524,Entire home/apt,350,1,14,26/3/17,7.64,2,96,7,94
15607622,93373731,Tim,Leichhardt,-33.86396559,151.1792676,Private room,55,3,1,8/11/16,0.2,1,27,1,80
15932805,187242,Georgia,Leichhardt,-33.87714721,151.1746783,Entire home/apt,312,5,1,2/1/17,0.33,1,165,6,80
3546505,5029757,Amber,Leichhardt,-33.88322256,151.1497151,Private room,60,1,3,13/3/17,2.05,2,350,1,100
13403781,30994517,Rachel,Leichhardt,-33.86507294,151.1729174,Private room,88,2,2,3/12/16,0.45,4,294,2,80
14357675,9945208,Kathleen & Trevor,Leichhardt,-33.85808748,151.1750094,Entire home/apt,100,1,3,19/3/17,0.45,2,4,2,93
8990813,46965093,Matthew,Leichhardt,-33.85897573,151.1746731,Entire home/apt,334,1,4,8/1/17,1.21,1,23,2,100
8073918,42651297,John,Leichhardt,-33.88594519,151.156764,Private room,75,1,0,,,1,0,1,
2238586,612170,Simone,Leichhardt,-33.85799862,151.1920913,Entire home/apt,350,3,12,4/10/16,0.31,1,0,3,95
15212105,34153419,Jana,Leichhardt,-33.8638581,151.1783386,Entire home/apt,281,1,8,21/1/17,1.34,2,210,3,88
12235459,22173169,Elisha,Leichhardt,-33.86871402,151.1744984,Entire home/apt,250,3,2,5/2/17,0.66,1,85,2,100
16454978,83630467,Hubert,Leichhardt,-33.88712125,151.1622618,Private room,60,5,2,26/2/17,1.43,11,365,1,80
14955708,7786864,Alathea,Leichhardt,-33.88605909,151.1635389,Entire home/apt,125,2,15,27/3/17,2.71,2,61,1,92
9033969,29010196,Fiona,Leichhardt,-33.85292946,151.1818878,Private room,75,1,9,3/3/17,0.55,3,365,1,96
10891485,56441189,Ken,Leichhardt,-33.85728355,151.1775241,Entire home/apt,250,2,29,13/2/17,2.23,1,160,3,87
1056566,5819443,Gillian,Leichhardt,-33.86664966,151.1665176,Entire home/apt,204,2,5,19/2/17,0.18,2,307,1,92
10928947,1898871,Carol,Leichhardt,-33.87496161,151.163026,Private room,69,2,46,29/3/17,3.4,1,44,1,96
9120162,7409213,Lisa L'Abode Accommodation,Leichhardt,-33.84896855,151.1816691,Entire home/apt,208,2,27,1/4/17,1.57,156,341,2,79
10365369,11313146,David,Leichhardt,-33.88688442,151.1657634,Private room,48,3,5,30/1/17,0.41,1,337,1,80
3872366,17573518,Mr,Leichhardt,-33.87030354,151.1649714,Entire home/apt,315,5,15,19/1/16,0.54,1,27,5,93
5581312,28937595,Josie,Leichhardt,-33.86212591,151.1790178,Entire home/apt,350,2,16,2/1/17,0.65,1,37,4,99
13644180,8482683,Fabrizia,Leichhardt,-33.87502412,151.1587966,Entire home/apt,300,7,1,4/1/17,0.33,1,11,3,100
16548043,34222275,Cameron,Leichhardt,-33.86450752,151.1691607,Private room,121,1,0,,,1,0,1,
5386712,24343791,Waldemar,Leichhardt,-33.87368471,151.1702005,Entire home/apt,149,4,4,28/10/16,0.19,4,256,3,100
1515571,3658701,Stephen  And  Pamela,Leichhardt,-33.85753317,151.1861658,Private room,75,1,130,24/3/17,2.96,3,63,3,90
16352619,105363222,Liz,Leichhardt,-33.88108531,151.1735056,Private room,75,1,2,13/1/17,0.63,2,360,1,80
5384884,27912560,David,Leichhardt,-33.86176236,151.1826597,Entire home/apt,149,3,6,16/3/17,0.25,1,134,2,93
726883,3764639,Wyatt,Leichhardt,-33.88109291,151.1680098,Private room,75,2,88,9/3/17,1.66,3,332,1,89
9579316,49586625,Vincent,Leichhardt,-33.87211935,151.1658587,Private room,80,2,18,15/3/17,1.17,1,79,1,100
8925797,29010196,Fiona,Leichhardt,-33.85322486,151.1820157,Private room,75,1,6,20/3/17,0.34,3,365,1,83
16396939,11489021,Charles,Leichhardt,-33.87632705,151.156204,Private room,42,5,1,8/1/17,0.35,1,0,1,100
8924082,2790530,Brooke,Leichhardt,-33.8606644,151.1703164,Entire home/apt,800,3,25,17/3/17,1.75,1,272,6,100
2304942,11771607,V & Sharon,Leichhardt,-33.8883643,151.1505463,Private room,125,2,31,11/3/17,0.86,1,334,1,99
7285721,6451800,David,Leichhardt,-33.87012295,151.1579984,Entire home/apt,400,8,0,,,1,91,3,
12458053,56434794,Mark W,Leichhardt,-33.85831189,151.1687877,Entire home/apt,450,7,0,,,1,0,4,
9710611,36484501,Selina,Leichhardt,-33.85584249,151.172278,Entire home/apt,350,1,0,,,1,0,4,
17111134,1482813,Louise,Leichhardt,-33.85971299,151.1794102,Entire home/apt,250,2,1,25/3/17,1,1,36,2,100
16128114,86966476,Tia,Leichhardt,-33.85279405,151.1808967,Entire home/apt,450,7,0,,,1,0,3,
8904144,25120747,Seth,Leichhardt,-33.88551787,151.1498101,Private room,89,1,28,22/2/17,1.71,1,364,1,86
18028663,24497679,Phill,Leichhardt,-33.85744879,151.1929654,Entire home/apt,600,2,0,,,1,83,3,
13380682,10442591,Jennifer,Leichhardt,-33.87553974,151.1660271,Entire home/apt,110,14,0,,,1,0,2,
8132757,42946597,Rick,Leichhardt,-33.8531182,151.187121,Entire home/apt,275,7,1,25/1/16,0.07,1,0,3,100
2960466,15111042,Jono & Di,Leichhardt,-33.86015986,151.1674157,Entire home/apt,220,2,161,1/4/17,4.92,1,96,2,95
6391942,33327966,Christine,Leichhardt,-33.85200448,151.1827262,Private room,121,2,11,3/1/17,0.78,1,90,1,100
10791570,55845414,Peter,Leichhardt,-33.8660252,151.175019,Private room,72,1,0,,,1,364,1,
14955369,15739069,Keris,Leichhardt,-33.87748698,151.170243,Entire home/apt,149,21,4,2/1/17,0.64,137,182,2,80
664353,2551056,Carolyn,Leichhardt,-33.85582989,151.192349,Entire home/apt,135,3,60,26/2/17,1.08,1,123,1,96
13482303,13331818,Claire,Leichhardt,-33.86572904,151.1734372,Entire home/apt,100,2,22,19/3/17,2.73,1,149,1,96
9241666,31063440,Becles,Leichhardt,-33.8562603,151.1786713,Private room,60,2,1,6/1/16,0.07,1,0,1,100
4458648,23136348,Pauline,Leichhardt,-33.883425,151.1746612,Entire home/apt,350,1,0,,,1,0,2,
4140367,21479335,Katie,Leichhardt,-33.85777612,151.1778014,Entire home/apt,135,2,21,5/2/17,1.2,1,316,1,93
11638129,27622039,Beck,Leichhardt,-33.87677343,151.1743364,Entire home/apt,220,3,6,22/1/17,0.49,3,32,2,97
6560250,31947874,Belinda,Leichhardt,-33.8597251,151.1864232,Entire home/apt,450,7,2,5/1/16,0.1,1,0,4,100
1451001,7786864,Alathea,Leichhardt,-33.8870429,151.1631449,Entire home/apt,125,5,28,29/3/17,0.63,2,87,1,93
16060581,104605401,Andrew,Leichhardt,-33.88766425,151.1508371,Entire home/apt,199,2,8,1/4/17,1.97,1,167,2,93
12073867,27622039,Beck,Leichhardt,-33.87558895,151.1728209,Entire home/apt,121,3,0,,,3,6,1,
12073942,64703095,Cameron,Leichhardt,-33.86036664,151.1718324,Entire home/apt,499,2,0,,,1,0,3,
1915883,5057508,Jo,Leichhardt,-33.86105022,151.1824941,Entire home/apt,395,7,2,3/1/17,0.13,1,350,6,100
12891315,48211880,Karen,Leichhardt,-33.88137925,151.1573165,Private room,50,3,3,7/1/17,0.29,1,0,1,90
2899117,14818272,Elli,Leichhardt,-33.86323962,151.1698554,Private room,85,1,5,4/3/17,0.36,1,363,1,100
1837621,9606838,Holly,Leichhardt,-33.85814648,151.1950936,Entire home/apt,201,4,39,17/3/17,0.96,2,237,3,90
17122482,11919462,M J,Leichhardt,-33.87126296,151.1668328,Entire home/apt,250,5,0,,,1,84,3,
14892547,93443495,Sofia,Leichhardt,-33.88561275,151.1660638,Private room,60,14,8,2/11/16,1.23,1,216,1,88
16006838,31238287,Deb,Leichhardt,-33.85929288,151.1843957,Entire home/apt,121,2,10,23/3/17,2.75,3,120,2,100
12190692,11981501,Ed,Leichhardt,-33.85833314,151.1837444,Private room,66,1,11,28/1/17,0.97,1,318,1,93
9101297,47447181,Holly,Leichhardt,-33.85503546,151.1809979,Entire home/apt,1000,2,2,12/1/17,0.65,1,326,5,90
5980300,4335104,Vincent,Leichhardt,-33.86091909,151.1783407,Entire home/apt,218,4,0,,,124,355,3,
9846940,17092849,Matteo,Leichhardt,-33.88471936,151.1556453,Entire home/apt,80,1,0,,,1,310,1,
9650362,49891319,Jane,Leichhardt,-33.85609483,151.1835439,Entire home/apt,750,5,1,3/1/17,0.33,1,21,3,100
1130697,6172276,Alison,Leichhardt,-33.86597647,151.1695662,Private room,105,3,15,7/3/17,0.35,3,365,3,89
5980418,4335104,Vincent,Leichhardt,-33.88379774,151.1756321,Entire home/apt,166,7,0,,,124,118,1,
1261845,6712285,Jen,Leichhardt,-33.86087366,151.1797986,Private room,60,2,69,19/2/17,1.7,2,0,2,93
7751109,7409213,Lisa L'Abode Accommodation,Leichhardt,-33.85847714,151.1752277,Entire home/apt,712,3,0,,,156,5,2,
13252097,27798705,Prince,Leichhardt,-33.88184487,151.1701184,Entire home/apt,121,5,0,,,1,0,1,
2504252,12819781,David,Leichhardt,-33.88319961,151.1714758,Private room,76,1,15,28/3/17,0.42,1,161,1,95
16135752,70087136,Lakshman,Leichhardt,-33.8859277,151.1587736,Entire home/apt,56,6,0,,,1,0,2,
12880649,29560636,Sole,Leichhardt,-33.87244015,151.1564954,Private room,45,14,0,,,1,0,1,
800419,4227579,Vickie,Leichhardt,-33.88356127,151.1448648,Entire home/apt,270,4,6,1/1/17,0.15,1,347,4,84
12072623,56443848,Danijela,Leichhardt,-33.88484316,151.1693693,Private room,90,1,1,27/4/16,0.09,2,337,1,100
3344679,1116593,Todd,Leichhardt,-33.85701889,151.1733629,Entire home/apt,149,1,5,15/10/16,0.25,1,0,1,96
10371800,37385465,Miranda,Leichhardt,-33.87683037,151.1650559,Private room,62,2,22,24/3/17,1.55,1,168,1,92
14267866,18635539,Jemi,Leichhardt,-33.87657603,151.1616983,Private room,79,2,13,31/3/17,1.73,2,364,1,95
14762805,35263118,Heather,Leichhardt,-33.86465313,151.1735619,Entire home/apt,210,2,15,26/3/17,2.18,1,54,2,97
6305599,24098428,Anna,Leichhardt,-33.86277669,151.1652435,Entire home/apt,121,1,2,9/7/15,0.09,1,0,2,90
16070634,7370734,Lynsey,Leichhardt,-33.88599348,151.1729274,Entire home/apt,169,1,1,3/12/16,0.25,1,15,2,100
12010426,3589159,Georgina,Leichhardt,-33.87652209,151.1632865,Entire home/apt,250,7,0,,,1,0,1,
12073056,8480982,Jess,Leichhardt,-33.88192599,151.1581256,Entire home/apt,201,7,3,11/10/16,0.34,1,0,3,93
13659249,16231060,Graeme,Leichhardt,-33.85878173,151.1772314,Entire home/apt,140,2,4,9/1/17,0.69,1,25,4,95
866487,4552242,Rick,Leichhardt,-33.88689217,151.1581707,Entire home/apt,106,1,16,26/3/17,5.22,1,6,1,95
2046252,10490429,Justin,Leichhardt,-33.85716618,151.1934878,Entire home/apt,190,5,30,17/3/17,0.76,2,284,2,91
9976184,51262186,Michael,Leichhardt,-33.85564694,151.1927005,Private room,499,3,0,,,1,0,1,
2898295,14813306,Tania,Leichhardt,-33.86234273,151.171617,Entire home/apt,72,10,1,28/9/16,0.16,1,22,1,100
15874440,6143976,Giselle,Leichhardt,-33.85443316,151.1726753,Entire home/apt,225,2,8,27/3/17,2.05,1,335,1,95
6109822,31700282,Amanda,Leichhardt,-33.85386928,151.1835946,Entire home/apt,650,2,3,5/1/17,0.16,1,357,3,100
1981074,5509209,Louise,Leichhardt,-33.85520733,151.1868932,Entire home/apt,400,3,5,13/1/15,0.13,1,233,3,100
4405930,22871986,Gary,Leichhardt,-33.8718085,151.1555086,Entire home/apt,320,7,5,9/1/16,0.18,1,0,5,96
15416003,88374378,Rachel,Leichhardt,-33.8782334,151.1767147,Entire home/apt,87,14,1,8/10/16,0.17,1,365,1,
5981263,31053891,Jenny,Leichhardt,-33.87971186,151.1693963,Private room,80,1,43,25/3/17,1.91,1,332,1,96
15026236,40937335,Moya,Leichhardt,-33.85670797,151.1746847,Entire home/apt,149,1,23,27/3/17,3.47,1,142,1,97
10111125,4660192,Odile,Leichhardt,-33.87884919,151.1544429,Entire home/apt,499,1,0,,,1,0,2,
6441114,4335104,Vincent,Leichhardt,-33.88807022,151.157001,Entire home/apt,161,6,1,13/8/16,0.13,124,180,2,100
14305502,83630467,Hubert,Leichhardt,-33.88728588,151.1659091,Private room,41,7,9,18/3/17,1.16,11,312,1,87
13705061,11377772,Patrick,Leichhardt,-33.88847166,151.1543261,Private room,75,1,5,22/7/16,0.54,1,0,1,92
9717397,7120607,Rose,Leichhardt,-33.88403042,151.1680235,Entire home/apt,275,3,0,,,1,0,1,
9123458,5506744,Catherine,Leichhardt,-33.86424832,151.1764133,Entire home/apt,250,7,1,5/1/16,0.07,1,0,2,80
5195552,26877322,Emma,Leichhardt,-33.8746909,151.1649858,Entire home/apt,69,2,19,31/3/17,0.83,2,326,1,91
7943836,41892739,Michael,Leichhardt,-33.88163961,151.1624078,Entire home/apt,270,3,5,6/1/17,0.4,1,0,4,96
16605518,109571186,Yukiko,Leichhardt,-33.88605851,151.1725917,Entire home/apt,98,6,0,,,1,0,1,
6440929,4335104,Vincent,Leichhardt,-33.88653781,151.1585013,Entire home/apt,151,6,1,6/2/16,0.07,124,175,2,80
15651797,101008613,Nicholas,Leichhardt,-33.88049896,151.1738692,Private room,149,1,5,8/3/17,1.03,1,180,1,95
3492290,17585837,Natasha,Leichhardt,-33.86363586,151.1794008,Private room,77,2,40,4/3/17,1.26,2,338,1,95
6442238,1621421,Jen,Leichhardt,-33.85446449,151.179357,Entire home/apt,149,3,47,26/3/17,2.24,1,87,2,96
7294213,8838317,Christine,Leichhardt,-33.85969619,151.171331,Entire home/apt,135,1,31,27/3/17,1.55,1,210,2,88
15748372,43988497,Jamee,Leichhardt,-33.85220816,151.1829705,Entire home/apt,149,1,9,1/4/17,1.82,1,84,2,98
9735397,2587276,Nadia,Leichhardt,-33.85193249,151.1822728,Entire home/apt,176,3,2,6/1/16,0.13,1,0,2,90
11046118,57324801,Emmanuel,Leichhardt,-33.86794397,151.1729789,Entire home/apt,121,1,1,20/3/16,0.08,1,0,1,100
8801089,2021275,Sharon,Leichhardt,-33.85296092,151.1792132,Private room,139,2,4,5/1/17,0.22,1,92,1,100
16165771,24266277,Hayden,Leichhardt,-33.86662964,151.1763883,Private room,66,1,6,20/3/17,3.91,1,56,1,96
11075622,57496246,Weiyi,Leichhardt,-33.86167436,151.168706,Entire home/apt,185,3,0,,,1,0,2,
16731727,18635539,Jemi,Leichhardt,-33.87557307,151.1599525,Entire home/apt,169,3,2,18/3/17,1.02,2,75,2,80
9203245,47869477,Matthew,Leichhardt,-33.88484653,151.1740623,Entire home/apt,149,6,1,10/1/16,0.07,1,0,2,80
17500210,118045490,Cassandra,Leichhardt,-33.85610705,151.1826685,Entire home/apt,245,1,0,,,1,64,3,
17781223,121432427,Alon,Leichhardt,-33.88456294,151.1674935,Entire home/apt,100,7,0,,,1,32,3,
1527695,4457100,Maree,Leichhardt,-33.85164506,151.1798327,Entire home/apt,125,3,1,12/12/16,0.03,1,0,2,60
741639,2170242,Sandra,Leichhardt,-33.86369094,151.1782289,Entire home/apt,849,4,1,11/1/13,0.02,1,89,3,100
4738754,24464083,Graham,Leichhardt,-33.85212749,151.1783511,Entire home/apt,201,7,3,8/7/15,0.11,1,0,3,100
10637025,31369854,Phillip & Chris,Leichhardt,-33.8525995,151.1787317,Entire home/apt,549,4,7,21/2/17,0.52,1,320,4,97
17125119,1497955,Felicity,Leichhardt,-33.87130784,151.16861,Entire home/apt,123,1,0,,,1,46,3,
20865,64282,Fiona,Leichhardt,-33.85907161,151.1727532,Entire home/apt,450,4,14,7/2/17,0.22,1,56,4,96
9785993,20455679,Alistair,Leichhardt,-33.86359885,151.1815298,Private room,46,3,1,14/1/17,0.37,1,0,1,100
17912898,586347,Sophie,Leichhardt,-33.88174702,151.1731025,Entire home/apt,250,7,0,,,1,50,4,
17912910,7409213,Lisa L'Abode Accommodation,Leichhardt,-33.85146067,151.1867545,Entire home/apt,5001,1,0,,,156,181,3,
1725625,7295333,Jayne,Leichhardt,-33.88233088,151.1723917,Entire home/apt,225,4,28,19/3/17,0.71,1,134,2,98
4154239,20830596,Sue & Morgan,Leichhardt,-33.87132125,151.1650519,Private room,250,1,1,4/1/15,0.04,2,0,2,100
17782835,13545426,Corey,Leichhardt,-33.87998969,151.1643642,Private room,60,5,0,,,1,51,1,
873817,2198824,Skye,Leichhardt,-33.86450334,151.1730997,Entire home/apt,201,4,44,23/3/17,1.01,2,351,2,98
4318096,12583590,Pierre,Leichhardt,-33.85892001,151.1938965,Entire home/apt,100,1,1,4/1/15,0.04,1,32,1,80
8476004,44636562,Susan,Leichhardt,-33.88043295,151.1528611,Entire home/apt,250,5,2,31/12/16,0.11,1,160,5,100
4569324,23686580,Jennifer,Leichhardt,-33.8693491,151.1676865,Entire home/apt,800,3,12,8/2/17,0.45,1,204,6,95
6838215,10419891,Tarah,Leichhardt,-33.86031809,151.1650728,Entire home/apt,139,1,0,,,1,0,2,
16005415,31238287,Deb,Leichhardt,-33.85918813,151.1842033,Entire home/apt,139,2,8,27/3/17,2.4,3,129,1,98
15030002,17893608,Margaret,Leichhardt,-33.86128532,151.1794324,Private room,105,1,13,12/3/17,1.95,1,341,1,98
11800191,18035588,Prue,Leichhardt,-33.88309863,151.14998,Entire home/apt,90,1,14,29/6/16,1.09,1,0,2,98
15011457,53511386,Trendy Annandale,Leichhardt,-33.88326936,151.1694224,Entire home/apt,165,3,3,17/2/17,0.66,2,337,3,93
10238252,8696474,Annie,Leichhardt,-33.87820865,151.1667833,Entire home/apt,250,1,0,,,1,0,2,
13915919,7409213,Lisa L'Abode Accommodation,Leichhardt,-33.84856795,151.1809498,Entire home/apt,156,2,2,23/10/16,0.23,156,205,1,100
8475553,44630702,Harks & Rupi,Leichhardt,-33.88519062,151.1565018,Entire home/apt,170,2,3,2/1/17,0.19,1,36,2,100
9222316,5914948,Samantha,Leichhardt,-33.88159548,151.17252,Entire home/apt,149,3,37,27/3/17,2.22,1,161,1,96
18026200,41953621,Deborah,Leichhardt,-33.85314666,151.1875231,Entire home/apt,100,2,0,,,1,22,1,
8018063,28773081,Simone,Leichhardt,-33.85157466,151.1829005,Entire home/apt,800,7,0,,,1,0,7,
14935063,15739069,Keris,Leichhardt,-33.88371818,151.1554827,Entire home/apt,131,21,1,2/1/17,0.33,137,360,1,80
8477051,44641922,Jackie,Leichhardt,-33.86029807,151.1795468,Entire home/apt,121,14,3,25/3/16,0.18,1,0,2,93
16164764,66552615,Lisa,Leichhardt,-33.86117284,151.1760677,Private room,66,2,7,21/2/17,1.94,1,53,1,100
8411526,10475669,Clare,Leichhardt,-33.85853076,151.1863076,Entire home/apt,218,4,31,11/3/17,1.73,1,19,3,99
17895199,122593379,Anne-Sophie,Leichhardt,-33.85681353,151.1871656,Private room,45,4,0,,,1,30,1,
17914634,21345110,Emma,Leichhardt,-33.87496498,151.1731581,Entire home/apt,185,4,0,,,1,36,2,
12612864,68319576,Kimberly,Leichhardt,-33.88808178,151.1482017,Entire home/apt,250,3,2,20/7/16,0.22,1,0,3,100
14577628,90344687,Rae,Leichhardt,-33.8852252,151.1525748,Private room,149,91,0,,,1,172,1,
9465865,49056096,Julie,Leichhardt,-33.85695817,151.194045,Entire home/apt,250,7,0,,,1,0,2,
13591128,78522655,Emma,Leichhardt,-33.85521733,151.1710999,Entire home/apt,87,1,6,31/3/17,2.05,1,209,1,100
16216070,10783097,Akhila,Leichhardt,-33.85504152,151.1858566,Private room,121,2,3,8/3/17,2,1,100,3,93
12934083,37111511,Susanne,Leichhardt,-33.88075826,151.170994,Entire home/apt,250,14,0,,,1,0,3,
17000805,2450066,Your Home Away From Home,Leichhardt,-33.85563072,151.1749453,Entire home/apt,284,3,1,9/3/17,1,76,239,2,100
3239988,16392948,Pauline,Leichhardt,-33.8547607,151.1766426,Private room,60,1,0,,,1,0,1,
944526,5104125,Simon,Leichhardt,-33.88577164,151.1541079,Entire home/apt,190,6,18,5/1/17,0.38,1,293,2,91
8632835,13622616,Liz,Leichhardt,-33.87330658,151.1594918,Entire home/apt,115,2,62,20/3/17,4.03,1,53,1,98
1730303,1017903,Martin,Leichhardt,-33.85704932,151.1793141,Entire home/apt,901,5,5,2/1/17,0.18,2,304,7,96
13067022,9585895,Chantal,Leichhardt,-33.86390734,151.1748735,Entire home/apt,195,3,17,8/1/17,1.81,1,294,2,92
5137174,21614111,Duncan,Leichhardt,-33.8675807,151.1715816,Entire home/apt,149,5,5,5/1/16,0.25,2,119,2,96
5918845,30737338,Floyd,Leichhardt,-33.86138231,151.1636156,Entire home/apt,121,1,2,4/7/15,0.09,1,0,1,90
4678436,13357773,Bet,Leichhardt,-33.87810315,151.1707144,Entire home/apt,197,2,0,,,2,259,1,
14918836,15739069,Keris,Leichhardt,-33.86268589,151.178528,Entire home/apt,194,21,1,7/1/17,0.34,137,355,3,60
1077410,5819443,Gillian,Leichhardt,-33.86640797,151.1684419,Entire home/apt,204,2,0,,,2,341,1,
4788666,20493747,Brady,Leichhardt,-33.88715021,151.1563747,Entire home/apt,130,4,23,16/3/17,0.86,4,346,1,96
4875082,25080358,Julie,Leichhardt,-33.8824188,151.1633903,Entire home/apt,125,1,100,20/3/17,3.65,1,267,1,98
15437973,93052609,Daniel,Leichhardt,-33.88377285,151.1756373,Entire home/apt,400,1,5,3/3/17,1.55,1,127,1,100
289368,1503015,Cecilia,Leichhardt,-33.88485632,151.1724343,Private room,68,2,19,22/1/17,0.45,4,365,1,96
14377918,59510879,Rosanne,Leichhardt,-33.85699389,151.1854978,Private room,85,2,6,29/3/17,1.01,1,307,1,97
16498045,64253705,Sabine,Leichhardt,-33.85353149,151.178615,Entire home/apt,275,2,5,30/3/17,1.81,2,119,3,96
10773474,161717,Sara,Leichhardt,-33.87036665,151.1568657,Private room,94,1,10,29/3/17,1.3,1,349,1,85
13398313,43744999,Abigail,Leichhardt,-33.86313472,151.1755139,Entire home/apt,350,1,1,21/7/16,,1,24,4,
9466158,17796176,Pablo,Leichhardt,-33.88269311,151.1510921,Entire home/apt,87,2,6,4/2/17,0.39,1,0,1,83
11538330,60871621,Laura,Leichhardt,-33.86303282,151.1799662,Entire home/apt,180,5,1,2/1/17,0.33,1,0,2,80
9397476,21195292,Kim,Leichhardt,-33.8814115,151.1747578,Entire home/apt,300,2,2,26/3/17,2,1,145,4,90
8414456,14097436,Leanne,Leichhardt,-33.87366157,151.1538916,Entire home/apt,275,2,6,1/1/17,0.33,1,210,3,97
8906002,3689448,Jie,Leichhardt,-33.88366282,151.1694072,Entire home/apt,145,1,1,16/12/15,0.06,1,0,1,
13660661,79402319,Rod,Leichhardt,-33.8530846,151.1792421,Entire home/apt,681,14,0,,,1,0,3,
14968645,33675590,Hannah,Leichhardt,-33.86715757,151.1743101,Entire home/apt,166,1,23,25/3/17,3.4,1,196,1,95
3095438,13350591,Sarah,Leichhardt,-33.87474223,151.1641553,Private room,60,1,14,10/12/16,0.54,1,160,1,94
14072429,25977391,Anthony,Leichhardt,-33.85969381,151.1768005,Private room,89,1,15,18/3/17,1.78,3,360,1,85
13289041,36244899,Al,Leichhardt,-33.88498043,151.1630574,Private room,80,1,8,24/3/17,1.33,3,361,1,100
6976076,1387518,Rod,Leichhardt,-33.8610092,151.1698684,Private room,90,1,28,17/3/17,1.4,3,365,1,99
10706607,55319544,Giselle,Leichhardt,-33.85874326,151.1752578,Entire home/apt,201,2,11,31/3/17,1.01,2,43,2,86
16277168,106462301,Mark,Leichhardt,-33.8816844,151.1498662,Entire home/apt,90,3,4,8/1/17,1.03,1,64,1,100
2909620,14861689,Brooke,Leichhardt,-33.88009465,151.1488339,Entire home/apt,229,5,10,8/2/16,0.29,1,275,3,94
17915779,36410227,Sabrina,Leichhardt,-33.86124339,151.1728336,Entire home/apt,250,5,0,,,45,135,3,
9201255,6949174,Abbey,Leichhardt,-33.86660841,151.1727938,Entire home/apt,290,5,0,,,1,0,8,
10285865,23088731,Nives And Perry,Leichhardt,-33.88624048,151.1581722,Entire home/apt,235,3,25,19/3/17,1.68,1,302,3,97
17895704,122602262,Tanja,Leichhardt,-33.86281934,151.1756985,Entire home/apt,198,5,0,,,1,337,2,
14904683,17901837,Eliza,Leichhardt,-33.85618544,151.1936387,Entire home/apt,93,6,3,29/1/17,0.55,1,92,1,100
13987225,30134150,Maggie,Leichhardt,-33.86475302,151.1653051,Entire home/apt,300,4,1,10/9/16,0.14,1,0,4,80
13592301,757091,Gillian,Leichhardt,-33.87624173,151.1566224,Entire home/apt,130,7,0,,,1,189,2,
10706935,55319544,Giselle,Leichhardt,-33.85947249,151.1739907,Private room,110,1,10,22/1/17,0.76,2,362,1,92
9015891,40763314,Grace,Leichhardt,-33.88686747,151.1759359,Entire home/apt,149,2,1,5/1/16,0.07,1,0,1,100
