id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,beds,review_scores_rating
7095324,12940683,Candy,Melbourne,-37.82062282,144.9600031,Private room,79,1,101,1/4/17,4.9,1,54,2,88
15014083,48129791,Sylvia,Melbourne,-37.81665575,144.9537489,Entire home/apt,215,2,20,18/3/17,3.13,4,340,5,92
6887624,36093257,Marco,Melbourne,-37.81783658,144.9670715,Shared room,551,1,0,,,1,0,1,
15986077,103871310,Tina And Jurek,Melbourne,-37.8149023,144.9378209,Private room,176,1,3,21/1/17,0.73,2,76,1,100
16323607,97057078,Mandy,Melbourne,-37.80136452,144.9550166,Private room,100,2,2,11/2/17,0.71,1,47,1,100
16651281,42474207,Steven,Melbourne,-37.81023246,144.9606329,Entire home/apt,169,1,11,27/3/17,4.23,7,157,3,91
3707861,12197796,Nicole,Melbourne,-37.81443718,144.9867367,Entire home/apt,100,1,142,29/3/17,4.55,10,222,5,90
15537151,30261722,Daniel,Melbourne,-37.80973777,144.9680316,Entire home/apt,149,1,15,22/3/17,2.81,5,345,2,95
13931511,82791442,(EMAIL HIDDEN),Melbourne,-37.83560415,144.9752909,Entire home/apt,176,1,0,,,1,0,1,
9519951,46071026,Naomi,Melbourne,-37.81452204,144.9541849,Entire home/apt,139,3,54,19/3/17,3.32,4,309,1,91
16618475,85982167,Eileen,Melbourne,-37.81399602,144.9460954,Shared room,30,1,6,8/3/17,2.17,6,352,2,70
6232486,10394006,Daniel,Melbourne,-37.8082719,144.959695,Entire home/apt,249,2,48,14/3/17,2.26,15,32,4,94
3605585,18169929,Denise,Melbourne,-37.81787303,144.9622535,Entire home/apt,180,2,45,21/1/17,1.51,2,352,2,95
16947698,32106858,Candice,Melbourne,-37.81439103,144.9528693,Private room,69,2,0,,,4,43,1,
13867499,81965438,Liyan,Melbourne,-37.82685095,144.9602032,Private room,69,1,9,12/2/17,1.09,1,347,1,93
9416673,1403803,Clarion Suites Gateway,Melbourne,-37.81876233,144.9584378,Entire home/apt,110,7,6,14/1/17,0.38,3,125,1,93
9869733,47763720,UrbanMinder,Melbourne,-37.81347619,144.952334,Entire home/apt,210,2,7,8/3/17,0.46,23,179,2,94
11999648,64163227,Hari,Melbourne,-37.81085157,144.9671089,Private room,66,1,1,12/4/16,0.08,1,0,1,80
6855067,11491448,Ruby,Melbourne,-37.82455633,144.9613522,Entire home/apt,600,3,3,11/1/16,0.14,1,0,3,100
15536605,71213604,Discovery Melbourne,Melbourne,-37.80990685,144.9585549,Shared room,26,1,0,,,67,365,1,
10528993,33941942,William,Melbourne,-37.81013702,144.9785156,Private room,149,1,3,27/1/17,0.22,1,365,1,87
17502641,103467514,Lina,Melbourne,-37.79780755,144.9293579,Entire home/apt,47,3,0,,,1,88,1,
12816784,51172609,Lisa,Melbourne,-37.81192087,144.96221,Entire home/apt,100,1,75,29/3/17,7.1,19,38,3,89
2462099,12591445,Nicky And Sacha,Melbourne,-37.79065785,144.9237005,Entire home/apt,1000,3,57,19/2/17,1.54,2,364,8,91
16716191,106777886,Lee,Melbourne,-37.78945011,144.9216765,Private room,59,7,0,,,1,0,1,
9965945,50976133,Amy,Melbourne,-37.826456,144.9579249,Private room,41,2,0,,,2,0,1,
6426991,33537881,Denis,Melbourne,-37.79957972,144.9477776,Entire home/apt,90,6,2,16/7/15,0.09,1,0,1,100
16290152,91646684,Xia,Melbourne,-37.80946043,144.963642,Entire home/apt,180,1,5,30/1/17,1.29,4,303,4,100
8789200,18633392,Yee,Melbourne,-37.81568025,144.9555516,Private room,50,4,23,17/3/17,1.36,14,76,1,85
17469770,67274495,Kerri,Melbourne,-37.82965364,144.9666794,Entire home/apt,300,2,0,,,1,0,1,
3157388,10407482,Yvette,Melbourne,-37.8107767,144.9607912,Entire home/apt,121,3,17,26/1/17,0.5,1,307,1,93
14094655,8530753,Jared,Melbourne,-37.81870986,144.9548544,Entire home/apt,125,1,51,25/3/17,6.27,50,346,2,92
6820141,31634799,Mark,Melbourne,-37.83456849,144.9788015,Entire home/apt,121,2,88,26/3/17,4.14,5,66,1,97
3556065,1420731,Em And Erik,Melbourne,-37.81080483,144.9861565,Private room,199,1,0,,,1,0,1,
17142065,75907027,Darren,Melbourne,-37.8057398,144.962231,Private room,90,1,0,,,6,170,2,
4788502,6033140,Cath,Melbourne,-37.81578815,144.9555179,Entire home/apt,219,2,33,4/3/17,1.2,2,91,3,87
12325132,56159906,Maggie,Melbourne,-37.81771383,144.9429877,Private room,100,1,28,11/3/17,4.64,12,16,1,96
1315076,4455706,Maya,Melbourne,-37.81609388,144.9607471,Private room,100,3,51,18/3/17,1.14,1,347,1,94
17633541,24749898,HugoHome,Melbourne,-37.81964006,144.9418243,Entire home/apt,454,1,0,,,22,355,3,
8261882,42731922,Steve,Melbourne,-37.80994356,144.9638678,Entire home/apt,145,2,90,2/4/17,4.75,2,302,2,99
14953855,94128211,Christopher,Melbourne,-37.80073602,144.9693193,Entire home/apt,294,1,1,29/9/16,0.16,6,309,3,
15536369,99945181,Tony,Melbourne,-37.81692635,144.9548505,Entire home/apt,155,1,41,30/3/17,8.6,1,76,3,96
8261854,43567223,Ray,Melbourne,-37.81495474,144.9528076,Entire home/apt,149,2,8,15/2/16,0.43,1,0,1,93
4264134,18802284,Sonia,Melbourne,-37.8179863,144.9608361,Entire home/apt,145,3,60,19/3/17,2.36,1,337,1,94
5279953,24557059,Leigh,Melbourne,-37.82839419,144.9703142,Entire home/apt,239,3,17,26/3/17,0.66,1,345,2,92
1937582,4971509,Nadeen,Melbourne,-37.79825731,144.969613,Private room,76,2,109,19/3/17,2.68,15,342,1,95
17141957,75907027,Darren,Melbourne,-37.80549069,144.9636998,Private room,69,1,1,24/3/17,1,6,169,2,100
16683178,81256811,Chris,Melbourne,-37.81792854,144.956128,Entire home/apt,163,1,17,19/3/17,6.07,3,4,3,96
3838075,18858205,Kieran&Nick,Melbourne,-37.81645494,144.9635053,Entire home/apt,195,1,152,23/3/17,4.75,4,132,2,93
8523919,30870639,Melbourne City Stays,Melbourne,-37.81722195,144.9663879,Entire home/apt,145,3,19,21/1/17,1.1,13,361,2,87
17109134,39861979,Kerrin,Melbourne,-37.79830165,144.9330324,Entire home/apt,149,3,0,,,1,132,3,
16220866,41766844,Lyn,Melbourne,-37.81372699,144.9412756,Entire home/apt,201,5,0,,,4,357,1,
13963398,78357531,Noemie,Melbourne,-37.79981241,144.9480126,Entire home/apt,260,2,14,2/4/17,2.23,3,180,6,93
17482427,71213604,Discovery Melbourne,Melbourne,-37.80967464,144.9580465,Shared room,31,1,0,,,67,365,1,
12521556,8530753,Jared,Melbourne,-37.81583777,144.9540095,Entire home/apt,125,1,58,25/3/17,5.32,50,348,2,92
11243577,7149792,Alex & Noirit,Melbourne,-37.81651962,144.9540197,Entire home/apt,100,1,78,24/3/17,5.69,3,131,2,96
2212533,11192895,Kevin,Melbourne,-37.81671822,144.9581843,Entire home/apt,190,3,58,26/3/17,1.55,1,230,2,96
8720465,45769794,Jason,Melbourne,-37.80603193,144.9639948,Entire home/apt,121,1,2,29/3/17,0.14,1,357,1,70
16814156,53353147,Juan Camilo,Melbourne,-37.81535133,144.9400147,Shared room,30,7,0,,,2,364,1,
8982579,45719220,Gwyneth,Melbourne,-37.81049217,144.9606046,Entire home/apt,138,2,91,25/3/17,5.23,3,38,1,95
15437882,60553566,Chen,Melbourne,-37.82544388,144.9462271,Entire home/apt,169,1,22,27/3/17,3.86,1,159,3,99
15536182,71213604,Discovery Melbourne,Melbourne,-37.80842412,144.9581233,Shared room,26,1,0,,,67,365,1,
921611,3570625,Kim,Melbourne,-37.81530381,144.9666926,Entire home/apt,210,3,102,27/3/17,2.05,2,132,3,93
15437866,27357959,Canvas-Suites,Melbourne,-37.82178317,144.9568463,Entire home/apt,119,1,48,28/3/17,9.06,9,146,1,95
9179186,47763720,UrbanMinder,Melbourne,-37.81446386,144.952523,Entire home/apt,204,2,7,1/8/16,0.41,23,147,2,94
7901218,23723312,Michelle,Melbourne,-37.82672688,144.9567709,Entire home/apt,195,3,31,3/2/17,1.82,1,335,5,88
8315640,4589703,Andrթs,Melbourne,-37.80102062,144.9650878,Private room,60,1,8,18/4/16,0.51,1,0,1,83
6066832,31491708,Marie,Melbourne,-37.78634732,144.9406746,Private room,60,1,0,,,1,0,1,
16519822,38141476,Kasey,Melbourne,-37.82052617,144.944373,Private room,139,1,3,8/3/17,1.14,2,165,1,100
13505163,71547702,Katherine,Melbourne,-37.82510291,144.9700626,Entire home/apt,471,2,18,5/3/17,2.2,1,169,3,100
17240712,49069824,Charlee,Melbourne,-37.80945341,144.9635253,Entire home/apt,128,1,6,2/4/17,6,1,332,2,93
9310821,8530753,Jared,Melbourne,-37.81903645,144.9559905,Entire home/apt,125,1,110,29/3/17,6.57,50,319,2,92
12522110,46256443,Valerie,Melbourne,-37.82195245,144.9376572,Entire home/apt,109,1,6,26/3/17,4.74,1,29,2,100
13734517,10168634,Myungzi,Melbourne,-37.81551112,144.9542937,Private room,75,1,1,5/7/16,0.11,1,0,1,60
9081458,29362281,Eve And Andrew,Melbourne,-37.80451909,144.957578,Private room,149,2,0,,,2,0,2,
12718697,54270018,Nat,Melbourne,-37.82423227,144.9600406,Private room,69,1,7,2/4/17,1.68,2,352,1,100
8358213,44056251,Victoria,Melbourne,-37.8106398,144.9524662,Private room,121,1,12,26/3/17,0.7,1,362,1,92
8688227,21675700,Hugh,Melbourne,-37.81739111,144.9547079,Entire home/apt,115,2,6,17/3/16,0.39,1,0,1,100
1610316,4170460,Royal Stays,Melbourne,-37.81584292,144.946158,Entire home/apt,149,7,17,29/1/17,0.41,19,342,1,84
17142316,75907027,Darren,Melbourne,-37.80551986,144.9635591,Shared room,35,1,0,,,6,169,1,
8229397,43396774,Shivani,Melbourne,-37.82118862,144.962476,Entire home/apt,149,2,11,20/10/16,0.58,1,186,2,95
8294941,43737375,Tom,Melbourne,-37.77923497,144.9592181,Entire home/apt,140,3,4,24/10/15,0.22,1,0,3,95
15536677,71213604,Discovery Melbourne,Melbourne,-37.80843846,144.9597551,Shared room,26,1,0,,,67,365,1,
8491526,425121,Liz,Melbourne,-37.80682745,144.9474345,Entire home/apt,134,3,23,28/1/17,1.31,1,86,2,97
8589822,45201735,Dani,Melbourne,-37.82544374,144.9629164,Private room,69,1,17,12/9/16,0.96,1,18,1,78
3609075,9510598,Emma And Taj,Melbourne,-37.82366273,144.9595346,Private room,80,2,42,22/2/17,1.31,15,76,1,92
5181933,5592294,Jessie And Thomas,Melbourne,-37.79973965,144.9733567,Entire home/apt,165,1,32,11/12/16,1.23,2,355,2,94
9802223,50258915,Cassi,Melbourne,-37.80676564,144.9669589,Entire home/apt,94,3,4,28/12/16,0.32,1,0,2,95
17142251,75907027,Darren,Melbourne,-37.80635579,144.9643431,Shared room,35,1,0,,,6,168,1,
1610201,6331086,Lisa,Melbourne,-37.78711657,144.9408188,Entire home/apt,220,2,68,25/3/17,1.59,1,130,2,99
12718547,26090745,Sue,Melbourne,-37.8171401,144.9674231,Entire home/apt,125,1,58,2/4/17,5.94,1,317,2,98
14903852,71213604,Discovery Melbourne,Melbourne,-37.80856636,144.960058,Shared room,26,1,4,3/1/17,0.79,67,365,1,60
3430420,4318585,Toby,Melbourne,-37.82706106,144.9672269,Entire home/apt,250,1,123,29/3/17,4.02,3,337,4,91
15140984,75157272,Kimberley,Melbourne,-37.81983699,144.9562115,Entire home/apt,275,2,1,23/10/16,0.18,1,365,2,80
14518371,61915494,Alice,Melbourne,-37.81426535,144.9538013,Entire home/apt,189,1,52,29/3/17,7.06,6,122,2,91
15239257,22860147,Adji,Melbourne,-37.80885456,144.9577904,Entire home/apt,149,3,4,9/12/16,0.67,33,153,2,85
9177162,30870639,Melbourne City Stays,Melbourne,-37.81576534,144.9630127,Entire home/apt,250,3,21,19/3/17,1.3,13,162,4,88
15075409,94873367,Albright,Melbourne,-37.81620339,144.953007,Entire home/apt,145,2,18,26/3/17,2.92,1,355,3,97
15173701,46780984,Peggy,Melbourne,-37.81480139,144.9527927,Entire home/apt,149,1,32,19/3/17,4.97,11,158,4,86
16877616,64008211,Caroline,Melbourne,-37.81500818,144.9526974,Entire home/apt,155,1,0,,,4,102,4,
17532964,50626167,Short Stay Plus,Melbourne,-37.84762586,144.9806856,Entire home/apt,220,2,1,26/3/17,1,22,326,2,100
17369071,96193493,Michael,Melbourne,-37.81693972,144.9534482,Shared room,31,1,2,29/3/17,2,2,175,1,70
15501284,97684398,Apc,Melbourne,-37.81182856,144.9700079,Entire home/apt,128,1,14,20/1/17,2.8,9,169,2,91
16091105,104878833,Jan,Melbourne,-37.77655536,144.9427413,Entire home/apt,90,2,1,8/12/16,0.23,1,270,1,100
5685583,29362281,Eve And Andrew,Melbourne,-37.80487717,144.9563013,Entire home/apt,700,3,50,15/3/17,2.43,2,310,10,99
15329353,97684398,Apc,Melbourne,-37.8116032,144.9700828,Entire home/apt,94,1,10,24/3/17,1.75,9,166,1,88
16418769,61557463,Limin,Melbourne,-37.80822003,144.966403,Entire home/apt,159,1,21,26/3/17,6.77,1,161,2,94
5146562,26609301,George,Melbourne,-37.8216904,144.9562803,Entire home/apt,249,2,57,12/2/17,2.3,1,94,3,88
14191595,23281766,Rob,Melbourne,-37.81507398,144.9709392,Entire home/apt,284,3,17,22/3/17,2.19,5,148,2,100
10389436,14346735,James,Melbourne,-37.82316911,144.9618003,Private room,115,1,17,10/3/17,1.16,1,282,1,98
788420,569413,Dina,Melbourne,-37.82541968,144.961336,Entire home/apt,330,1,4,25/2/17,0.16,10,327,7,90
15140791,28228036,Kenneth,Melbourne,-37.8096887,144.956787,Entire home/apt,98,3,34,19/3/17,5.45,2,56,2,100
16877489,111721187,Kate,Melbourne,-37.81054863,144.9587013,Entire home/apt,125,1,12,20/3/17,5.9,4,229,2,82
10192822,9003354,Madeleine,Melbourne,-37.8100535,144.9623488,Entire home/apt,149,1,2,31/1/16,0.14,2,0,2,90
6784937,23244262,Manda,Melbourne,-37.81012193,144.9662579,Private room,85,1,8,1/4/17,0.5,1,357,1,91
18024324,47763720,UrbanMinder,Melbourne,-37.81117991,144.9596149,Entire home/apt,125,2,0,,,23,365,1,
15173478,35733497,"Oh, Melbourne!",Melbourne,-37.82845591,144.9588868,Entire home/apt,117,1,25,15/3/17,3.93,3,61,2,94
10300387,48360896,Martha L.,Melbourne,-37.80898524,144.970736,Shared room,35,1,1,19/1/16,0.07,3,0,2,100
14452553,89013754,Arrow,Melbourne,-37.80612677,144.9641064,Entire home/apt,176,1,2,31/12/16,0.5,1,90,2,80
16417923,45614458,Christiana,Melbourne,-37.82437319,144.910547,Entire home/apt,199,1,1,18/3/17,1,3,116,5,100
3179602,16123720,Linda,Melbourne,-37.81579203,144.984177,Private room,80,1,61,26/3/17,1.93,1,353,1,97
16745497,23597742,Ryan,Melbourne,-37.81649558,144.9543276,Entire home/apt,149,1,6,9/3/17,2.4,5,140,4,87
14287894,54564538,Elisha,Melbourne,-37.80323864,144.9562174,Entire home/apt,121,3,10,18/3/17,1.83,1,338,2,96
2622481,13430129,Mark,Melbourne,-37.8154707,144.9704449,Entire home/apt,176,3,21,28/3/17,3.89,1,70,1,100
12059636,4318585,Toby,Melbourne,-37.82502869,144.9629401,Entire home/apt,250,1,55,26/3/17,6.32,3,318,5,95
984021,1612516,Haydn,Melbourne,-37.81306557,144.9878832,Entire home/apt,110,6,19,3/1/17,0.47,6,317,1,91
15107023,29142947,Suu,Melbourne,-37.80974149,144.9608818,Entire home/apt,160,1,10,25/2/17,2.29,4,345,4,88
16843725,18169929,Denise,Melbourne,-37.81636985,144.971405,Entire home/apt,350,5,0,,,2,96,1,
17302469,70588508,Chai,Melbourne,-37.81154694,144.9601669,Entire home/apt,145,1,3,25/3/17,3,1,107,2,100
13533620,77824844,Armin,Melbourne,-37.82617764,144.9604981,Private room,62,25,0,,,1,0,1,
17467956,22860147,Adji,Melbourne,-37.80642444,144.9608185,Entire home/apt,201,3,1,4/3/17,1,33,67,3,100
16351586,81188764,Elena,Melbourne,-37.81635397,144.9519672,Private room,67,1,19,29/3/17,5.53,3,117,1,95
17369630,25019250,Luke,Melbourne,-37.81394696,144.9741435,Entire home/apt,165,1,3,16/3/17,3,8,348,1,87
5565524,28854721,Heena,Melbourne,-37.83801849,144.9793785,Entire home/apt,135,3,82,26/3/17,3.28,1,246,2,96
4721162,7509953,Linton,Melbourne,-37.82072874,144.955039,Entire home/apt,149,2,27,26/3/17,1.25,70,337,1,92
1739234,7922901,Linette,Melbourne,-37.80890189,144.9656476,Entire home/apt,105,2,119,27/3/17,2.87,1,191,1,91
16189957,87195519,Angelo,Melbourne,-37.80460365,144.9628545,Entire home/apt,159,1,6,19/3/17,1.68,3,310,3,83
15665661,48805891,Joyce,Melbourne,-37.80576395,144.9621538,Private room,58,10,2,31/1/17,0.48,2,0,1,90
17684223,110398801,James,Melbourne,-37.80859565,144.967994,Private room,42,1,3,2/4/17,3,2,10,1,100
17369586,47763720,UrbanMinder,Melbourne,-37.80921809,144.9665222,Entire home/apt,210,2,0,,,23,256,3,
10947059,56766738,Tamara,Melbourne,-37.80167445,144.9655942,Entire home/apt,128,3,0,,,1,0,1,
7735768,9510598,Emma And Taj,Melbourne,-37.81577482,144.9641554,Entire home/apt,189,1,103,18/3/17,5.14,15,284,3,96
5376081,7149792,Alex & Noirit,Melbourne,-37.8097945,144.9576257,Entire home/apt,98,1,108,27/3/17,4.3,3,140,2,96
4786567,24674881,Ronald,Melbourne,-37.83720179,144.9858871,Private room,25,7,3,7/1/16,0.11,1,0,1,93
11569535,2122633,Monica,Melbourne,-37.81773847,144.9694598,Entire home/apt,180,3,19,30/3/17,1.51,1,122,2,95
16419198,9256292,Pauline,Melbourne,-37.82082109,144.9668311,Entire home/apt,165,3,7,24/3/17,2.88,5,42,1,100
15239548,22860147,Adji,Melbourne,-37.80851089,144.9562357,Entire home/apt,170,3,3,27/12/16,0.56,33,146,2,80
7702893,38071469,Chris & Tino,Melbourne,-37.80867096,144.9622079,Entire home/apt,165,2,77,29/3/17,3.98,3,87,2,98
16288122,71243362,Alexandra,Melbourne,-37.80051442,144.9693505,Private room,69,3,1,5/1/17,0.34,1,0,1,100
10455409,36605625,Chester,Melbourne,-37.81336934,144.9571524,Private room,58,1,51,2/4/17,5.22,6,319,1,98
2146707,1904667,Julian,Melbourne,-37.81061059,144.9588995,Private room,69,1,2,27/9/15,0.1,2,0,1,100
10389850,35621214,Vincent,Melbourne,-37.81120132,144.9591396,Private room,72,2,43,27/3/17,2.94,1,114,1,99
6559458,19009837,Ali,Melbourne,-37.79713563,144.9723736,Private room,48,1,29,25/3/17,3.25,1,61,1,92
13142319,35045992,Belinda,Melbourne,-37.79526602,144.9475035,Entire home/apt,182,2,6,25/3/17,1.1,1,243,3,97
592162,2922619,Dean,Melbourne,-37.81688978,144.9537154,Entire home/apt,160,2,46,19/3/17,0.82,1,0,1,89
1902871,760849,Bev,Melbourne,-37.81580212,144.9768303,Entire home/apt,398,3,1,25/5/15,0.04,51,355,3,20
17795348,121588440,Stephanie,Melbourne,-37.81621272,144.9667297,Entire home/apt,180,1,1,31/3/17,1,1,79,4,100
2689275,5112056,Patrick,Melbourne,-37.83801213,144.9796736,Private room,89,4,70,31/7/16,1.96,1,90,1,96
8784115,40081020,28+Nights,Melbourne,-37.82591889,144.9639491,Entire home/apt,157,3,2,22/5/16,0.16,17,364,1,100
10127582,51784844,Dilin,Melbourne,-37.81429418,144.9513767,Entire home/apt,109,1,82,20/3/17,5.34,7,234,1,91
14319995,234121,Adam,Melbourne,-37.83885206,144.9861669,Entire home/apt,117,4,17,24/3/17,2.66,1,97,2,96
17336544,105269322,Luqiang Yu,Melbourne,-37.80855292,144.9606751,Entire home/apt,201,1,2,23/3/17,2,1,361,2,90
16845019,111833126,Ironfish EQ,Melbourne,-37.81046616,144.9588515,Entire home/apt,140,2,8,12/3/17,4,3,346,1,95
14616784,24888144,Chen,Melbourne,-37.80910854,144.9680302,Shared room,35,1,9,6/3/17,1.45,2,147,1,91
18024639,47763720,UrbanMinder,Melbourne,-37.81165397,144.9611601,Entire home/apt,125,2,0,,,23,365,1,
17926291,2058617,Stay With Style,Melbourne,-37.81460027,144.9684472,Entire home/apt,250,3,0,,,24,325,3,
8489103,37029803,Katie,Melbourne,-37.81646403,144.9883956,Entire home/apt,499,1,0,,,1,0,2,
10127500,24385738,Andrew,Melbourne,-37.80887918,144.9583521,Entire home/apt,109,2,2,28/3/16,0.13,1,0,1,100
9144427,28228036,Kenneth,Melbourne,-37.81096245,144.9586056,Entire home/apt,98,1,94,15/3/17,5.48,2,0,2,97
7668674,16276382,Ken,Melbourne,-37.80561531,144.9606529,Entire home/apt,215,2,10,15/2/16,0.5,1,0,2,100
6783882,6591381,Tara,Melbourne,-37.80852807,144.9696655,Entire home/apt,100,2,30,13/2/17,1.38,1,37,1,92
14904090,71213604,Discovery Melbourne,Melbourne,-37.80971724,144.9589158,Shared room,26,1,1,7/2/17,0.54,67,356,1,100
4424270,5724898,Ed + Cindy,Melbourne,-37.82388835,144.9653943,Entire home/apt,180,3,67,25/3/17,2.28,1,352,3,96
17565457,97104757,Saleh,Melbourne,-37.80974411,144.963535,Entire home/apt,130,1,5,31/3/17,5,1,93,3,96
15238924,26071585,Stephen,Melbourne,-37.80423882,144.9536676,Entire home/apt,391,1,1,22/10/16,0.18,1,90,1,100
4778965,15506768,Joanne,Melbourne,-37.82257707,144.9663926,Entire home/apt,275,4,18,13/3/17,0.87,2,298,5,91
17794821,50626167,Short Stay Plus,Melbourne,-37.84659589,144.9804293,Entire home/apt,220,2,0,,,22,344,2,
5310202,27508887,Lynne,Melbourne,-37.8106914,144.9707009,Entire home/apt,400,2,21,26/3/17,0.9,1,185,2,96
17482026,71213604,Discovery Melbourne,Melbourne,-37.8098915,144.9587043,Shared room,31,1,0,,,67,365,1,
14321384,27357959,Canvas-Suites,Melbourne,-37.82457924,144.9416084,Entire home/apt,140,1,67,1/4/17,8.85,9,162,1,99
4101756,21277070,Julia,Melbourne,-37.81683129,144.9717655,Entire home/apt,185,4,12,24/2/17,0.45,1,110,1,90
2485201,641211,Peter And Thi-Anh,Melbourne,-37.80898662,144.948308,Entire home/apt,90,1,37,13/2/17,1.24,1,124,2,90
17318182,110044208,Kate - Melbourne Luxury Stays,Melbourne,-37.82713904,144.968087,Entire home/apt,579,1,1,9/3/17,1,1,331,6,100
15894240,23910988,Neil & Mark,Melbourne,-37.82242965,144.9617954,Entire home/apt,350,2,13,25/3/17,2.98,12,193,5,95
15075015,95365311,Chantel & Jimmy,Melbourne,-37.80151556,144.9487629,Private room,75,2,8,19/3/17,1.25,3,90,1,90
263871,1384456,Eliisa,Melbourne,-37.81694872,144.962951,Entire home/apt,128,7,27,19/2/17,0.53,1,337,1,98
9635514,49831198,Oliver,Melbourne,-37.80906506,144.9663482,Private room,68,1,1,1/1/16,0.07,1,0,1,60
13436595,29966837,Tommy,Melbourne,-37.80847345,144.9616309,Entire home/apt,130,1,13,18/2/17,2.01,2,54,2,98
8148594,20787875,Rosana,Melbourne,-37.79705615,144.9487363,Private room,35,4,5,6/3/16,0.3,2,1,1,80
6915756,36247458,Sara,Melbourne,-37.80652844,144.9413807,Entire home/apt,170,2,12,18/2/17,0.57,2,0,3,97
15212590,56653338,Casey,Melbourne,-37.80691393,144.9506293,Entire home/apt,780,1,1,26/11/16,0.23,1,181,2,100
15664684,23597742,Ryan,Melbourne,-37.81312572,144.9542767,Entire home/apt,149,1,40,19/3/17,8.39,5,110,3,83
4425117,22967916,Chris,Melbourne,-37.82564806,144.9476375,Private room,100,2,33,25/3/17,1.12,1,47,1,98
12879208,30776899,Zhu Andrew,Melbourne,-37.82521569,144.9629654,Private room,69,1,2,4/1/17,0.28,1,14,1,100
4654444,9394627,Ciara,Melbourne,-37.81121144,144.9837159,Private room,94,2,18,21/3/17,0.68,1,354,1,98
3537489,17809851,Jaclyn,Melbourne,-37.80592862,144.9672102,Private room,79,1,5,12/12/16,0.17,1,183,1,95
4719940,11668076,Alex,Melbourne,-37.81117881,144.9606474,Entire home/apt,149,2,58,17/2/17,2.11,2,359,1,96
2327860,9198367,Ken,Melbourne,-37.81466197,144.9515185,Entire home/apt,159,1,100,19/3/17,3,6,182,5,95
15597793,8111105,Fabio,Melbourne,-37.82415861,144.9627709,Private room,100,1,2,18/3/17,0.91,2,296,1,80
3310921,16718447,Paul,Melbourne,-37.81140733,144.9511965,Private room,155,1,0,,,1,365,1,
2233901,9256292,Pauline,Melbourne,-37.82194809,144.9514545,Entire home/apt,201,3,155,28/3/17,4.1,5,214,2,98
886039,4684437,Kelvin,Melbourne,-37.80785304,144.961772,Entire home/apt,125,6,21,14/3/17,0.54,1,36,1,95
13468950,65149000,Meng,Melbourne,-37.80105267,144.955528,Entire home/apt,98,1,13,4/3/17,1.39,9,265,2,94
15362947,80621455,Bill'S,Melbourne,-37.81549981,144.9554653,Entire home/apt,165,2,20,23/3/17,3.51,9,191,2,95
10093834,50335286,Condotel,Melbourne,-37.809629,144.9602881,Entire home/apt,240,1,29,18/3/17,1.9,5,347,2,90
3966224,20378364,Vikki,Melbourne,-37.81790632,144.9806262,Entire home/apt,290,21,9,14/12/15,0.29,2,234,4,100
14517486,61915494,Alice,Melbourne,-37.8141268,144.9537497,Entire home/apt,128,1,51,1/4/17,6.68,6,104,2,96
15860963,47862234,Yu,Melbourne,-37.81236831,144.9619941,Entire home/apt,180,1,18,16/3/17,4.19,8,0,2,91
12159417,60297512,David,Melbourne,-37.81563519,144.9651189,Private room,83,1,24,27/8/16,1.99,1,0,1,87
17369523,103299467,Kevin,Melbourne,-37.80977568,144.9656412,Entire home/apt,180,1,2,18/3/17,2,2,168,3,100
16123713,105152366,Morris,Melbourne,-37.81873743,144.9794619,Private room,100,1,4,19/3/17,1.74,1,17,1,95
13240116,47941288,Tom + Susanna,Melbourne,-37.81635731,144.9669507,Entire home/apt,100,1,33,16/3/17,4.74,1,270,4,96
11306800,32461949,James,Melbourne,-37.81570286,144.9633472,Private room,68,1,70,26/3/17,5.17,1,324,1,88
14407305,71213604,Discovery Melbourne,Melbourne,-37.80977762,144.958266,Shared room,28,1,3,18/3/17,0.59,67,364,1,60
13337037,55508498,Samantha,Melbourne,-37.82130913,144.9560467,Entire home/apt,127,2,40,31/3/17,4.11,1,42,2,98
17039459,42474207,Steven,Melbourne,-37.81435217,144.9543731,Entire home/apt,260,2,1,16/2/17,0.64,7,140,5,100
14903994,71213604,Discovery Melbourne,Melbourne,-37.81001772,144.9584135,Shared room,26,1,0,,,67,365,1,
10551307,54419609,Susan,Melbourne,-37.81416231,144.9422913,Entire home/apt,79,1,16,25/3/17,1.09,2,181,2,91
12921759,7040169,Prue,Melbourne,-37.8094772,144.9717782,Entire home/apt,170,2,15,1/4/17,1.67,1,276,1,100
5146028,22860147,Adji,Melbourne,-37.80878755,144.9561482,Entire home/apt,149,3,66,23/2/17,2.55,33,140,2,92
9930169,10394006,Daniel,Melbourne,-37.81487144,144.9529059,Entire home/apt,349,3,34,14/3/17,2.44,15,68,3,98
15368955,52617604,Aki,Melbourne,-37.81245784,144.9686897,Shared room,35,1,0,,,5,292,3,
14156467,26567071,Jungmi,Melbourne,-37.80456296,144.9620104,Entire home/apt,125,1,28,1/4/17,3.91,1,43,1,94
14970310,87590308,William,Melbourne,-37.81047795,144.9705142,Entire home/apt,185,2,13,27/3/17,4.38,1,319,2,97
7536742,6848447,Sandy,Melbourne,-37.80124347,144.9662424,Entire home/apt,385,1,89,24/3/17,4.38,2,300,5,96
